gameId,gameDate,season,teamId,opponentTeamId,teamCity,teamName,opponentTeamCity,opponentTeamName,home,win,teamScore,opponentScore,point_diff,assists,reboundsTotal,steals,blocks,turnovers,fieldGoalsPercentage,threePointersPercentage,pointsInThePaint,pointsFastBreak,benchPoints,days_rest,is_back_to_back,month,season_part,streak,win_pct_ewm,h2h_win_pct,teamScore_ewm,assists_ewm,reboundsTotal_ewm,steals_ewm,blocks_ewm,turnovers_ewm,fieldGoalsPercentage_ewm,threePointersPercentage_ewm,pointsInThePaint_ewm,pointsFastBreak_ewm,benchPoints_ewm,efg_pct_ewm,ts_pct_ewm,tov_rate_ewm,pace_ewm,opp_score_ewm,opp_assists_ewm,opp_rebounds_ewm,opp_fg_pct_ewm,opp_win_pct_ewm
22000592,2021-03-13 22:00:00,2021,1610612742,1610612743,Dallas,Mavericks,Denver,Nuggets,0,1,116,103,13,26.0,48.0,5.0,3.0,8.0,0.488,0.391,0.0,0.0,0.0,2.0,0,3,late,-1,0.661141085146242,0.2,111.0656738233376,22.753804191835638,43.93217171582727,5.373170822691965,5.070351437047195,11.715184859385378,0.46800800421215677,0.362161372721404,0.0,0.0,0.0,0.5496154781655537,0.5862275362158644,0.1192128730761898,98.23226478556467,114.88373959539828,26.05966242321243,43.63806253099974,0.5088925885290052,0.7981301373411431
22000605,2021-03-15 21:00:00,2021,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,1,0,99,109,-10,24.0,33.0,8.0,4.0,15.0,0.494,0.415,0.0,0.0,0.0,1.0,1,3,late,1,0.722751796938187,0.2,111.96282403728135,23.344021611505262,44.671776858408364,5.3053215822021285,4.69392390303646,11.039696703129625,0.47164291253724,0.3674047594993606,0.0,0.0,0.0,0.5575078013743988,0.592983946030794,0.11369224165622335,96.74276209727167,115.90857977811831,24.164054432420407,43.78216313092147,0.4725863960198429,0.37521274287815054
22000625,2021-03-17 21:30:00,2021,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,1,1,105,89,16,14.0,43.0,7.0,7.0,18.0,0.506,0.441,0.0,0.0,0.0,2.0,0,3,late,-1,0.5913423793124467,0.2,109.6059469395828,23.463290409413954,42.549635611415084,5.795263112713126,4.567755920665603,11.75975184801852,0.47570783753048806,0.37605843959042645,0.0,0.0,0.0,0.565463805267238,0.5960061215397636,0.12260088949553978,95.91680535230931,114.65247436391282,23.95240817197997,44.185406198027344,0.4775706876526073,0.48881042599140917
22000639,2021-03-19 22:00:00,2021,1610612742,1610612757,Dallas,Mavericks,Portland,Trail Blazers,0,0,119,125,-6,25.0,39.0,4.0,4.0,12.0,0.543,0.452,0.0,0.0,0.0,2.0,0,3,late,1,0.6656437648922865,0.0,108.76850204147362,21.74269215315028,42.63152004570357,6.01430618312976,5.0099821169099155,12.894342421110409,0.4812155034340568,0.38786599602857597,0.0,0.0,0.0,0.5719732629977307,0.600900206357983,0.13430158511700968,95.98284074279877,114.35507534788228,19.527324510038216,41.74975372562775,0.4517154298402106,0.6725832995628439
22000652,2021-03-21 22:00:00,2021,1610612742,1610612757,Dallas,Mavericks,Portland,Trail Blazers,0,1,132,92,40,23.0,52.0,4.0,3.0,11.0,0.558,0.514,0.0,0.0,0.0,2.0,0,3,late,-1,0.5446176258205823,0.0,110.62877439757516,22.33492994348845,41.971243673755396,5.648068695286837,4.826349004743901,12.731734708180735,0.49244904826426356,0.3995267240234169,0.0,0.0,0.0,0.5880679110273744,0.6163940299588277,0.1331632920250763,95.57141515319772,116.29051619372794,19.0678109627571,41.97707123005978,0.4555853516874572,0.7321136087334226
22000673,2021-03-24 20:00:00,2021,1610612742,1610612750,Dallas,Mavericks,Minnesota,Timberwolves,0,1,128,108,20,27.0,53.0,5.0,6.0,10.0,0.485,0.364,0.0,0.0,0.0,2.0,0,3,late,1,0.6274144211261433,0.2,114.51445177984418,22.455851771945404,43.794653914895456,5.348419841597552,4.494285549335067,12.416873852147065,0.5043674031253371,0.42034004692830357,0.0,0.0,0.0,0.6027109546883967,0.6309046666291817,0.12940168213465492,95.9766123980719,111.878921464497,24.48684720593859,41.67392389206956,0.46093655045632737,0.27027217178950214
22000690,2021-03-26 20:30:00,2021,1610612742,1610612754,Dallas,Mavericks,Indiana,Pacers,1,0,94,109,-15,17.0,51.0,4.0,4.0,16.0,0.411,0.229,0.0,0.0,0.0,2.0,0,3,late,2,0.6951572536488049,0.2,116.96636963805948,23.282060540684334,45.468353203099795,5.285070779488774,4.768051813092902,11.977442242664859,0.5008460571025412,0.41009640203222686,0.0,0.0,0.0,0.5959737930462315,0.6232646907713354,0.12324305482742748,97.5590465075167,114.68642868942922,27.522892812464782,40.67945920224478,0.46347871451274614,0.5180841245539084
22000698,2021-03-27 21:00:00,2021,1610612742,1610612740,Dallas,Mavericks,New Orleans,Pelicans,0,0,103,112,-9,19.0,38.0,2.0,4.0,7.0,0.446,0.323,0.0,0.0,0.0,1.0,1,3,late,-1,0.5687650257124416,0.4,112.79066606749603,22.139867715103403,46.474107166174285,5.05142154685405,4.628406028893953,12.708816380363414,0.4845104103565966,0.37716978348085634,0.0,0.0,0.0,0.5699115723009389,0.5944184775385524,0.1293110578153179,98.39558350615145,115.41447017206971,29.03556808451787,45.66977286495663,0.49674103610005493,0.45670436827600713
22000713,2021-03-29 20:00:00,2021,1610612742,1610612760,Dallas,Mavericks,Oklahoma City,Thunder,0,1,127,106,21,30.0,43.0,11.0,3.0,9.0,0.531,0.364,0.0,0.0,0.0,1.0,1,3,late,-2,0.4653532028554887,0.2,111.01054496431243,21.568982675992892,44.933360408685886,4.496617629243444,4.51415038727671,11.670849765750427,0.4775085175644783,0.36732073193886866,0.0,0.0,0.0,0.5582956675890323,0.5864240106752605,0.11985392362851696,96.97093195957646,104.5341756683485,21.689835472199977,45.90616650205351,0.4464760325180033,0.389857379321889
22000723,2021-03-31 19:30:00,2021,1610612742,1610612738,Dallas,Mavericks,Boston,Celtics,0,1,113,108,5,20.0,43.0,6.0,4.0,20.0,0.494,0.487,0.0,0.0,0.0,1.0,1,3,late,1,0.5625617114273298,0.2,113.91771860716806,23.101894916723218,44.58184033437896,5.679050787564177,4.238850316862446,11.18524071743161,0.4872342416436753,0.36671696249543734,0.0,0.0,0.0,0.5685297886334625,0.5933037690746401,0.11399263250149015,98.01621705783649,114.34524275021231,24.1201601722482,44.966393985317794,0.47001910484117704,0.4405813855769585
22000739,2021-04-02 19:30:00,2021,1610612742,1610612752,Dallas,Mavericks,New York,Knicks,0,1,99,86,13,19.0,47.0,6.0,2.0,10.0,0.466,0.324,0.0,0.0,0.0,2.0,0,4,late,2,0.6420959457133446,0.0,113.75086067859189,22.537914022773013,44.29423300085524,5.7374051898252905,4.195422986523779,12.787924223354642,0.48846437952664457,0.38858660567810566,0.0,0.0,0.0,0.5773213028606807,0.6021658937057056,0.1282317342844494,99.10417759277634,103.27576918478853,19.914542617397895,43.818047457794464,0.4425662467929499,0.4607892103081204
22000747,2021-04-03 19:00:00,2021,1610612742,1610612764,Dallas,Mavericks,Washington,Wizards,0,1,109,87,22,17.0,50.0,7.0,4.0,8.0,0.444,0.333,0.0,0.0,0.0,0.0,1,4,late,3,0.7071694101291502,0.25,111.06888600975495,21.89465692772288,44.78619063706376,5.785149700766183,3.7962551707918757,12.281028910017044,0.48437994688543334,0.3768435864638956,0.0,0.0,0.0,0.5694612312661707,0.5900837831618018,0.12339433100730261,98.97614530318054,109.4135284320897,25.04603344052774,45.22818136100546,0.48091218895558785,0.30878195530291563
22000764,2021-04-05 19:00:00,2021,1610612742,1610612762,Dallas,Mavericks,Utah,Jazz,1,1,111,103,8,22.0,44.0,2.0,2.0,10.0,0.451,0.469,0.0,0.0,0.0,2.0,0,4,late,4,0.7604113355602473,0.0,110.69272491707198,21.00471930449998,45.734155975780034,6.0060315733542895,3.833299685193376,11.502660017286182,0.4770381383608045,0.3688720252886369,0.0,0.0,0.0,0.5568319164904953,0.5813349127727915,0.11634124698166648,98.17320979351086,120.30183251584205,24.349408231469788,48.64198262703678,0.4795571891590406,0.9137569071615724
22000456,2021-04-07 20:00:00,2021,1610612742,1610612745,Dallas,Mavericks,Houston,Rockets,0,0,93,102,-9,16.0,46.0,4.0,5.0,9.0,0.379,0.256,0.0,0.0,0.0,2.0,0,4,late,5,0.803972910912952,0.2,110.74859311396803,21.18567943095462,45.418854889274414,5.2776621963804065,3.4999724697034993,11.22944910505219,0.4723039313861103,0.3870771115998032,0.0,0.0,0.0,0.5604848547509665,0.582397168081367,0.11442424112488267,97.508989831054,112.58099601282365,25.357581899154688,40.775475917166794,0.46819000045817516,0.10525507710760394
22000786,2021-04-08 21:00:00,2021,1610612742,1610612749,Dallas,Mavericks,Milwaukee,Bucks,1,1,116,101,15,23.0,56.0,6.0,8.0,11.0,0.443,0.378,0.0,0.0,0.0,1.0,1,4,late,-1,0.6577960180196264,0.2,107.5215761841543,20.242828625326112,45.524517636679114,5.045359978856598,3.772704747939342,10.824094722315257,0.4553395802249922,0.363244909490738,0.0,0.0,0.0,0.5379933555590363,0.5639555270347828,0.11090293077863567,96.99462804358942,119.08053614468864,24.952774792020506,45.27441658546777,0.5035516181095747,0.5960919352528243
22000810,2021-04-11 20:00:00,2021,1610612742,1610612759,Dallas,Mavericks,San Antonio,Spurs,1,0,117,119,-2,25.0,37.0,5.0,3.0,12.0,0.479,0.31,0.0,0.0,0.0,2.0,0,4,late,1,0.7200149238342612,0.4,109.06310778703588,20.744132511630628,47.42915079364721,5.218930891791822,4.541303884677909,10.85607750007613,0.4530960201840838,0.36592765321969567,0.0,0.0,0.0,0.5367087154667649,0.5619276375666342,0.11055643891436878,97.70833203566433,112.11966953021307,24.811974241248173,42.086552704395075,0.45616794303204083,0.1731199351197454
22000818,2021-04-12 19:30:00,2021,1610612742,1610612755,Dallas,Mavericks,Philadelphia,76ers,1,0,95,113,-18,16.0,46.0,7.0,3.0,15.0,0.422,0.25,0.0,0.0,0.0,0.0,1,4,late,-1,0.5891031195007222,0.2,110.5061790984843,21.51792660042528,45.53294155843809,5.179125275102389,4.261066814736392,11.064063409153256,0.45780583469606984,0.3557589889979299,0.0,0.0,0.0,0.5387384654592685,0.565488236989727,0.11192985660638802,98.4159080291801,108.56192712239711,21.802751325274333,45.34324196437062,0.4577983776563225,0.6261177729202226
22000837,2021-04-14 21:30:00,2021,1610612742,1610612763,Dallas,Mavericks,Memphis,Grizzlies,0,1,114,113,1,25.0,45.0,4.0,3.0,11.0,0.5,0.325,0.0,0.0,0.0,2.0,0,4,late,-2,0.48199346140965704,0.4,107.68687380785013,20.514667218529542,45.61786127508573,5.510193406902031,4.031781939329722,11.77968824385283,0.45129568293314654,0.33653008190739275,0.0,0.0,0.0,0.5273139470953682,0.5567502291551895,0.12004737366296235,97.94028838751088,117.7425778029815,28.095406308639912,48.806702189751725,0.48414559491346937,0.5923743163609161
22000854,2021-04-16 21:30:00,2021,1610612742,1610612752,Dallas,Mavericks,New York,Knicks,1,0,109,117,-8,30.0,41.0,6.0,7.0,9.0,0.44,0.333,0.0,0.0,0.0,2.0,0,4,late,1,0.5761764684261008,0.2,108.83471493369578,21.330182269706143,45.50552286143376,5.2356127874652465,3.8441852230879188,11.63792674497047,0.46015101330893976,0.3344337033787755,0.0,0.0,0.0,0.5357775269623276,0.564065398672391,0.11852927057174181,98.03841777159982,110.19024540515738,20.720445512563323,45.12677214284279,0.44749207504828414,0.6989514307838873
22000866,2021-04-18 19:30:00,2021,1610612742,1610612758,Dallas,Mavericks,Sacramento,Kings,1,0,107,121,-14,15.0,42.0,3.0,8.0,14.0,0.448,0.333,0.0,0.0,0.0,1.0,1,4,late,-1,0.4714171105304299,0.4,108.86476676393292,22.906512766123452,44.686336886627494,5.374592280653405,4.417969727981113,11.15830370043031,0.45648719270731375,0.3341730300371799,0.0,0.0,0.0,0.5332685260560899,0.5612372292753609,0.11361496865034557,98.09688726767259,111.57481102985787,23.20182181939317,36.315059148070006,0.48117345540875744,0.12986711723715685
22000442,2021-04-21 20:30:00,2021,1610612742,1610612765,Dallas,Mavericks,Detroit,Pistons,1,1,127,117,10,25.0,43.0,8.0,2.0,6.0,0.5,0.372,0.0,0.0,0.0,3.0,0,4,late,-2,0.3857049086157954,0.25,108.52571826139962,21.46896499046446,44.197911998149706,4.942848229625459,5.069247959257357,11.674975754897591,0.45494406676052923,0.3339597518486017,0.0,0.0,0.0,0.5345342276927049,0.5607313902839401,0.11846325819069144,98.40654412809579,108.01441915475347,23.8429008081871,43.38461401337801,0.46612494821709216,0.44991412741724557
22000897,2021-04-22 21:30:00,2021,1610612742,1610612747,Dallas,Mavericks,Los Angeles,Lakers,1,1,115,110,5,23.0,38.0,11.0,5.0,12.0,0.488,0.375,0.0,0.0,0.0,1.0,1,4,late,1,0.49739492523111695,0.2,111.88467857750913,22.110971355834625,43.98010981666792,5.498694006057251,4.511202875755962,10.64316198127974,0.46313605462225205,0.34087616060340215,0.0,0.0,0.0,0.5440655538829651,0.5703952182193789,0.1080064536096042,98.41262701389654,107.58763980391801,23.790505918131604,40.79095794436913,0.4552930728799583,0.449664469336143
22000908,2021-04-24 20:30:00,2021,1610612742,1610612747,Dallas,Mavericks,Los Angeles,Lakers,1,1,108,93,15,26.0,51.0,3.0,2.0,18.0,0.487,0.433,0.0,0.0,0.0,1.0,1,4,late,2,0.5887776660981944,0.2,112.45110065432571,22.272612927501072,42.89281712272821,6.498931459501473,4.600075080163976,10.889859802865262,0.4676567719636612,0.34708049503914773,0.0,0.0,0.0,0.5438141671459292,0.5735404866528437,0.11000535234749251,98.85396755682449,108.02625074866019,24.19223211483495,41.55623831812021,0.45942160508360225,0.3679072930932075
22000926,2021-04-26 22:00:00,2021,1610612742,1610612758,Dallas,Mavericks,Sacramento,Kings,0,0,106,113,-7,24.0,40.0,9.0,2.0,10.0,0.467,0.286,0.0,0.0,0.0,2.0,0,4,late,3,0.6635453631712551,0.2,111.64180962626644,22.950319667955473,44.36685037314137,5.862762103228434,4.127334156497765,12.182612565980758,0.47117372251572304,0.3627022232138492,0.0,0.0,0.0,0.5486684677580916,0.5795770478130012,0.1237438356132727,98.51688254649275,116.2413998474777,24.310166857253208,36.83936227515129,0.4932348228220011,0.3065404109141369
22000932,2021-04-27 21:30:00,2021,1610612742,1610612744,Dallas,Mavericks,Golden State,Warriors,0,1,133,103,30,21.0,50.0,9.0,4.0,13.0,0.522,0.514,0.0,0.0,0.0,0.0,1,4,late,-1,0.5429007516855655,0.2,110.6160260578543,23.141170637418124,43.57287757802471,6.433168993550569,3.7405461280436043,11.785773917620599,0.47041486387650067,0.348756364447694,0.0,0.0,0.0,0.5457485091933792,0.5723693664517276,0.12055444895739517,97.72472208349403,116.09667809555407,28.08104368441227,45.850636322126746,0.48177200980376217,0.6804710853667728
22000943,2021-04-29 19:00:00,2021,1610612742,1610612765,Dallas,Mavericks,Detroit,Pistons,0,1,115,105,10,22.0,35.0,6.0,2.0,12.0,0.449,0.433,0.0,0.0,0.0,1.0,1,4,late,1,0.6260097059245575,0.4,114.68583950188096,22.751866885160265,44.741445291111184,6.8998655401777595,3.787719559308406,12.006542296235045,0.47979397953531916,0.37880066182084193,0.0,0.0,0.0,0.5591697288657299,0.5872135886446836,0.12100143442670645,99.17113625013154,105.52780575604778,23.365567393108904,46.62649085047659,0.4615930459157342,0.38343600778522163
22000964,2021-05-01 21:00:00,2021,1610612742,1610612764,Dallas,Mavericks,Washington,Wizards,1,1,125,124,1,31.0,36.0,6.0,4.0,11.0,0.54,0.447,0.0,0.0,0.0,2.0,0,5,late,2,0.6940079412110042,0.2,114.74295959244807,22.615163815131123,42.97027341999999,6.7362536237817965,3.4626796394341377,12.005352787828674,0.4741950741652609,0.3886550869443256,0.0,0.0,0.0,0.5524973981832987,0.5859211040411525,0.12015922426011856,99.88911147738037,121.93366185225366,26.356519816219215,47.527297660855155,0.5003308128500371,0.8104995987885848
22000970,2021-05-02 20:00:00,2021,1610612742,1610612758,Dallas,Mavericks,Sacramento,Kings,1,0,99,111,-12,16.0,40.0,12.0,4.0,17.0,0.42,0.171,0.0,0.0,0.0,0.0,1,5,nan,3,0.7496428609908233,0.0,116.60787603018485,24.13967948510733,41.702950979999954,6.602389328548738,3.5603742504461158,11.822561371859818,0.48615960613521386,0.39926325295444853,0.0,0.0,0.0,0.5680307866013827,0.596928640922526,0.11817701113029451,100.03290939058394,113.03980502540229,24.9572589323349,36.07355003650271,0.48753282181610613,0.4714259651062715
22000986,2021-05-04 20:00:00,2021,1610612742,1610612748,Dallas,Mavericks,Miami,Heat,0,1,127,113,14,26.0,44.0,6.0,4.0,13.0,0.529,0.458,0.0,0.0,0.0,2.0,0,5,nan,-1,0.6133441589924883,0.2,113.40644402469661,22.659737760542324,41.393323529090864,7.583773086994447,3.64030620491046,12.763913849703512,0.47413058683790194,0.35776084332636593,0.0,0.0,0.0,0.5478052114841836,0.5834933712366195,0.12802553214723006,99.77965313775049,112.4251050488205,26.74627158373702,39.903406057137644,0.4869867771745793,0.7322009727189976
22000998,2021-05-06 19:30:00,2021,1610612742,1610612751,Dallas,Mavericks,Brooklyn,Nets,1,1,113,109,4,23.0,51.0,10.0,3.0,12.0,0.449,0.441,0.0,0.0,0.0,1.0,1,5,nan,1,0.6836452209938556,0.5,115.87799965657001,23.26705816771646,41.86726470561981,7.295814343904542,3.7057050767449233,12.806838604302873,0.48410684377646546,0.3759861445397544,0.0,0.0,0.0,0.5673265209948967,0.5990371960885911,0.12938990957621957,99.07789802179583,117.23992720555249,24.797788709266747,44.85514404040145,0.4734170800056924,0.42776790903245665
22001007,2021-05-07 20:30:00,2021,1610612742,1610612739,Dallas,Mavericks,Cleveland,Cavaliers,1,1,110,90,20,21.0,45.0,7.0,7.0,10.0,0.494,0.313,0.0,0.0,0.0,1.0,1,5,nan,2,0.7411642717222465,0.4,115.35472699173908,23.218502137222558,43.52776203187078,7.787484463194635,3.5773950627912985,12.660140676247803,0.47772378127165344,0.3878068455325265,0.0,0.0,0.0,0.561214038117377,0.5923985950691889,0.127587073839216,99.32555292692386,105.94472338117525,26.080911509215905,41.633329012529224,0.45051990333423153,0.07497750332558525
22001021,2021-05-09 19:00:00,2021,1610612742,1610612739,Dallas,Mavericks,Cleveland,Cavaliers,0,1,124,97,27,33.0,42.0,9.0,7.0,12.0,0.538,0.385,0.0,0.0,0.0,1.0,1,5,nan,3,0.7882253132272934,0.4,114.38114026596833,22.815138112272997,43.79544166243973,7.644305469886517,4.199686869556526,12.17647873511183,0.4806830937677165,0.37420560089024874,0.0,0.0,0.0,0.5599418252723775,0.5925879037539842,0.12379785507270373,98.29908875839224,103.04568276641389,24.4298366893572,41.88181464661501,0.4387890118189077,0.06134522999365017
22001037,2021-05-11 20:00:00,2021,1610612742,1610612763,Dallas,Mavericks,Memphis,Grizzlies,0,0,104,133,-29,23.0,35.0,8.0,2.0,13.0,0.42,0.316,0.0,0.0,0.0,2.0,0,5,nan,4,0.8267298017314223,0.4,116.13002385397411,24.666931182768835,43.46899772381432,7.890795384452608,4.708834711455346,12.144391692364225,0.49110434944631365,0.3761682189102035,0.0,0.0,0.0,0.5705486879305768,0.6000605854917197,0.1227131347259849,98.94289080232093,111.99090943418936,26.90811362408607,48.644896303647094,0.457743054127054,0.5872487819494869
22000154,2021-05-12 21:00:00,2021,1610612742,1610612740,Dallas,Mavericks,New Orleans,Pelicans,1,1,125,107,18,23.0,48.0,4.0,2.0,8.0,0.49,0.333,0.0,0.0,0.0,1.0,1,5,nan,-1,0.6764152923257077,0.2,113.92456497143336,24.36385278590177,41.92917995584806,7.910650769097589,4.216319309372551,12.299956839207095,0.4781762859106201,0.36522854274471184,0.0,0.0,0.0,0.5556555380589016,0.5890755709289396,0.1249308832029163,98.47327429280803,113.07111876134422,26.908065353424682,50.637650066388126,0.454656603907353,0.46238028677514265
22001057,2021-05-14 21:00:00,2021,1610612742,1610612761,Dallas,Mavericks,Toronto,Raptors,1,1,114,110,4,27.0,42.0,4.0,3.0,10.0,0.433,0.405,0.0,0.0,0.0,2.0,0,5,nan,1,0.7352488755392159,0.0,115.93828043117276,24.115879552101447,43.03296541842115,7.199623356534385,3.813352162213902,11.518146504805799,0.4803260521086892,0.35936880770021873,0.0,0.0,0.0,0.5578469553815255,0.5904025663603191,0.11622913915586296,99.44176987593386,106.38452823588239,22.9927855436801,40.25561767034778,0.4366204556059073,0.17063045556537562
22001071,2021-05-16 21:00:00,2021,1610612742,1610612750,Dallas,Mavericks,Minnesota,Timberwolves,0,0,121,136,-15,32.0,38.0,5.0,5.0,16.0,0.484,0.421,0.0,0.0,0.0,2.0,0,5,nan,2,0.7833854436229951,0.4,115.58586580732316,24.640265088083005,42.845153524162754,6.617873655346312,3.6654699509022826,11.242119867568379,0.4717213153616548,0.36766538811836086,0.0,0.0,0.0,0.5523798321808441,0.5874866770825388,0.11360411948109247,99.22326626212771,116.11072817299166,26.534015748292983,47.007481520799985,0.4549877873697641,0.3971155558700052
42000171,2021-05-22 16:30:00,2021,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,0,1,113,103,10,22.0,42.0,2.0,3.0,13.0,0.5,0.472,0.0,0.0,0.0,5.0,0,5,nan,-1,0.6409517266006316,0.2,116.57025384235531,25.978398708431556,41.96421651976952,6.323714808919707,3.90811177801096,12.107188982555952,0.4739538034777176,0.3773625902786589,0.0,0.0,0.0,0.5558432393167946,0.5908913584947498,0.12070732607092857,100.23721785083177,111.19349651912337,24.138934888929242,43.093110324306465,0.47619062938359513,0.4605228830038083
42000172,2021-05-25 22:30:00,2021,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,0,1,127,121,6,25.0,34.0,8.0,4.0,11.0,0.585,0.529,0.0,0.0,0.0,3.0,0,5,nan,1,0.7062332308550625,0.4,115.92111678010889,25.255053488716722,41.970722607084156,5.537584843661575,3.74300054564533,12.26951825845487,0.478689475572678,0.3945693920461756,0.0,0.0,0.0,0.5660248513070425,0.6009397233230354,0.12489539536879603,98.4559055143169,109.70376987928275,23.75003763639665,42.348908447159836,0.46961051495021416,0.37679144973038836
42000173,2021-05-28 21:30:00,2021,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,1,0,108,118,-10,17.0,33.0,4.0,2.0,10.0,0.442,0.513,0.0,0.0,0.0,2.0,0,5,nan,2,0.7596453706995968,0.4,117.93545918372546,25.208680127131863,40.52150031488703,5.985296690268563,3.789727719164361,12.03869675691762,0.4980186618321911,0.4190113207650529,0.0,0.0,0.0,0.589497051291128,0.6164127711921716,0.12227553057658788,98.65664996625928,111.75762990123134,23.613667157051804,41.74001600222168,0.4816813304138116,0.3082839134157721
42000174,2021-05-30 21:30:00,2021,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,1,0,81,106,-25,15.0,41.0,3.0,1.0,8.0,0.348,0.167,0.0,0.0,0.0,2.0,0,5,nan,-1,0.6215280305723969,0.2,116.12901205941174,23.716192831289703,39.153954803089384,5.624333655674278,3.4643226793162945,11.668024619296233,0.4878334505899745,0.4361001715350433,0.0,0.0,0.0,0.5837956846715994,0.6088754328958096,0.12004121621426463,97.24998633603032,112.89260628282565,23.683909492133292,41.241831274545014,0.4993756339749368,0.4340504746129047
42000175,2021-06-02 22:00:00,2021,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,0,1,105,100,5,21.0,45.0,9.0,2.0,9.0,0.416,0.389,0.0,0.0,0.0,3.0,0,6,nan,-2,0.5085229341046882,0.0,109.7419189577005,22.131430498327937,39.489599384345865,5.147182081915317,3.016264010349694,11.001111052151462,0.46240918684634275,0.3871728676195808,0.0,0.0,0.0,0.5460881955280398,0.5727921743960518,0.11326048731744455,97.14635245675207,111.63940514049371,22.286835039018147,43.37968013371865,0.4960346096158574,0.5369503883196495
42000176,2021-06-04 21:00:00,2021,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,1,0,97,104,-7,23.0,42.0,9.0,2.0,12.0,0.416,0.324,0.0,0.0,0.0,1.0,1,6,nan,1,0.5978824006311086,0.2,108.87975187448222,21.925715862268312,40.491490405373895,5.847694430657988,2.8314887357406584,10.637272679033012,0.45397115287428036,0.38750507350692975,0.0,0.0,0.0,0.5366870731541981,0.5666910201060696,0.10982752501079507,96.82156110097895,109.52314966040394,22.780137759196666,44.03792010940617,0.48093740786751965,0.4393230449888039
42000177,2021-06-06 15:30:00,2021,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,0,0,111,126,-15,22.0,47.0,4.0,1.0,14.0,0.495,0.278,0.0,0.0,0.0,1.0,1,6,nan,-1,0.4891765096072705,0.2,106.71979698821272,22.121040250946802,40.7657648771241,6.420840897811082,2.680308965605993,10.885041282845192,0.4470673068971385,0.37595869650566976,0.0,0.0,0.0,0.5259308943784603,0.5563231851232777,0.11186189117737537,97.24673180989187,108.51894063123959,21.91102180297909,43.66738918042323,0.47858515189160694,0.5412643095362942
12100018,2021-10-06 20:30:00,2022,1610612742,1610612762,Dallas,Mavericks,Utah,Jazz,1,1,111,101,10,25.0,54.0,5.0,5.0,14.0,0.473,0.367,0.0,0.0,0.0,122.0,0,10,early,-2,0.40023532604231216,0.2,107.4980157176286,22.099032932592838,41.899262172192444,5.9806880072999755,2.374798244586721,11.451397413236977,0.4557823420067497,0.3581480244137298,0.0,0.0,0.0,0.5302071953006583,0.557640098071102,0.1179066008472209,97.10732602627517,109.14493617748491,18.008259009143476,42.76290118236776,0.44017234175731473,0.31901002151755886
12100028,2021-10-08 20:30:00,2022,1610612742,1610612746,Dallas,Mavericks,Los Angeles,Clippers,1,1,122,114,8,35.0,60.0,13.0,8.0,14.0,0.469,0.212,0.0,0.0,0.0,2.0,0,10,early,1,0.5092834485800737,0.0,108.13474013260522,22.626481490303235,44.099396322702916,5.802381096881798,2.852107654661863,11.914779701739345,0.4589128252782497,0.35975747452032436,0.0,0.0,0.0,0.5307089839672718,0.5573623028670649,0.12075772546764292,98.50599402149787,105.3844296482492,20.29742298362046,45.186880259004305,0.441277276238107,0.46346356947401485
12100048,2021-10-13 18:30:00,2022,1610612742,1610612766,Dallas,Mavericks,Charlotte,Hornets,0,1,127,59,68,29.0,59.0,12.0,8.0,11.0,0.511,0.391,0.0,0.0,0.0,4.0,0,10,early,2,0.5985046397473331,0.2,110.65569647213155,24.876212128429923,46.99041517312057,7.111039079266927,3.78808808108698,12.293910665059466,0.46074685704584073,0.33289247915299264,0.0,0.0,0.0,0.5260725020338285,0.5551913444318773,0.12176690119869908,100.74854056304372,106.66779018113405,25.77720216338569,44.22073822294166,0.43513238659164594,0.20598550810847302
12100064,2021-10-15 20:00:00,2022,1610612742,1610612749,Dallas,Mavericks,Milwaukee,Bucks,0,1,114,103,11,30.0,55.0,9.0,5.0,13.0,0.449,0.359,0.0,0.0,0.0,2.0,0,10,early,3,0.6715037961569089,0.4,113.6273880226531,25.625991741442668,49.17397605073501,7.999941064854759,4.553890248162075,12.058654180503199,0.46988379212841513,0.3434574829433576,0.0,0.0,0.0,0.5410948929683893,0.5687857031643211,0.12028862164191083,100.03062409703577,113.00777990144944,23.190955115271418,46.34643105042972,0.4785537912283278,0.4939109209460982
22100014,2021-10-21 19:30:00,2022,1610612742,1610612737,Dallas,Mavericks,Atlanta,Hawks,0,0,87,113,-26,16.0,50.0,7.0,3.0,15.0,0.333,0.302,0.0,0.0,0.0,5.0,0,10,early,4,0.7312303786738346,0.4,113.69513565489798,26.42126597027127,50.233253132419556,8.181769962153894,4.635001112132607,12.229807965866254,0.4660867390141578,0.3462833951354744,0.0,0.0,0.0,0.5373336693860106,0.5648673976874399,0.12225455416233352,99.87232880666562,106.04472577604851,23.912772833771246,44.522994527083384,0.43608141783282023,0.5038069890876979
