gameId,gameDate,season,teamId,opponentTeamId,teamCity,teamName,opponentTeamCity,opponentTeamName,home,win,teamScore,opponentScore,point_diff,assists,reboundsTotal,steals,blocks,turnovers,fieldGoalsPercentage,threePointersPercentage,pointsInThePaint,pointsFastBreak,benchPoints,days_rest,is_back_to_back,month,season_part,streak,win_pct_ewm,h2h_win_pct,teamScore_ewm,assists_ewm,reboundsTotal_ewm,steals_ewm,blocks_ewm,turnovers_ewm,fieldGoalsPercentage_ewm,threePointersPercentage_ewm,pointsInThePaint_ewm,pointsFastBreak_ewm,benchPoints_ewm,efg_pct_ewm,ts_pct_ewm,tov_rate_ewm,pace_ewm,opp_score_ewm,opp_assists_ewm,opp_rebounds_ewm,opp_fg_pct_ewm,opp_win_pct_ewm,top5_points_avg,top5_assists_avg,top5_rebounds_avg,top5_plusminus_avg,star_points_max
22200061,2022-10-26 20:00:00,2023,1610612754,1610612741,Indiana,Pacers,Chicago,Bulls,0,0,109,124,-15,31.0,38.0,5.0,12.0,20.0,0.43,0.4,0.0,0.0,0.0,2.0,0,10,early,-1,0.2734704139843543,0.0,116.79445684744844,27.62063659281237,45.56183151242852,6.801888895407287,7.223830499977561,13.957346667211104,0.4516672694709452,0.3298657305223531,0.0,0.0,0.0,0.5184601218359858,0.555568470392625,0.1317686233335717,105.56487151435198,110.92785804089492,24.838535875459623,45.65903088726366,0.4616519587021847,0.5324856762050406,13.906221827470645,3.7681689489397727,3.9330001605675733,-0.786870203999522,21.4993777904097
22200074,2022-10-28 19:30:00,2023,1610612754,1610612764,Indiana,Pacers,Washington,Wizards,0,1,127,117,10,30.0,41.0,4.0,7.0,14.0,0.506,0.517,0.0,0.0,0.0,1.0,1,10,early,-2,0.2237485205326535,0.2,115.37728287518507,28.23506630321012,44.18695305562333,6.474272732605962,8.092224954527095,15.05601090953636,0.4477277659307734,0.3426174158819253,0.0,0.0,0.0,0.5193320658573499,0.5571770952681393,0.1407011009750667,106.47307669356071,107.54573830056258,25.057810365912836,42.39861079656405,0.4728396053416743,0.5328367422044462,14.893616660301088,4.016329835678504,4.203253606443683,-2.8066190479960036,21.489716348108885
22200083,2022-10-29 19:30:00,2023,1610612754,1610612751,Indiana,Pacers,Brooklyn,Nets,0,1,125,116,9,31.0,53.0,7.0,1.0,12.0,0.426,0.5,0.0,0.0,0.0,1.0,1,10,early,1,0.3648851531630802,0.0,117.490504170606,28.555963338990104,43.60750704551,6.024404963041241,7.893638599158533,14.864008925984294,0.4583227175797236,0.3743233402670298,0.0,0.0,0.0,0.5337744960830618,0.5767416678659529,0.139472838313003,106.11797184018604,111.65908731628944,23.718572734049644,41.00167955404813,0.4656494078580858,0.2783783014347228,14.386689636030951,3.4445133143323248,4.528659294105348,-4.140096139679226,21.27683471198381
22200098,2022-10-31 19:30:00,2023,1610612754,1610612751,Indiana,Pacers,Brooklyn,Nets,0,0,109,116,-7,23.0,38.0,11.0,5.0,24.0,0.471,0.282,0.0,0.0,0.0,2.0,0,10,early,2,0.4803605798607021,0.2,118.85586704867762,29.000333640991904,45.31523303723545,6.201785878851925,6.640249762947889,14.343280030350789,0.4524458598379557,0.3971736420366608,0.0,0.0,0.0,0.5363377405089654,0.5796530324338484,0.1358367428056752,105.08561332378858,112.4483441678732,24.67883223694971,39.72864690785755,0.4718949700657066,0.2277640648102277,15.975231551487479,3.5393578819121956,5.224463422322949,-4.016451285724008,21.51852209454491
22200121,2022-11-04 19:00:00,2023,1610612754,1610612748,Indiana,Pacers,Miami,Heat,1,1,101,99,2,28.0,42.0,7.0,5.0,19.0,0.463,0.308,0.0,0.0,0.0,3.0,0,11,early,-1,0.3930222926133017,0.0,117.06389122164532,27.90936388808429,43.985190666829006,7.074188446333394,6.342022533321,16.099047297559736,0.4558193398674183,0.376232979848177,0.0,0.0,0.0,0.5360004710747335,0.5762909264918546,0.1504087389105141,106.1827745376452,110.34743686293504,25.83577096705829,41.02259327447643,0.4536352241388424,0.5848398955081506,16.776900261881686,3.808998030759805,5.577728927020465,-2.224229903791173,21.523332828952757
22200147,2022-11-07 19:45:00,2023,1610612754,1610612740,Indiana,Pacers,New Orleans,Pelicans,1,1,129,122,7,33.0,45.0,6.0,8.0,17.0,0.5,0.458,0.0,0.0,0.0,3.0,0,11,early,1,0.5033818757745196,0.2,114.14318372680071,27.925843181159873,43.624246909223736,7.06069963790914,6.098018436353545,16.626493243457965,0.4571249144369786,0.3638269835121449,0.0,0.0,0.0,0.5362731126975092,0.5733951142507097,0.1562401958040238,105.80772462170972,116.24858012777663,26.88119432428292,46.6969612918188,0.4741951629055285,0.4997883882293374,17.150580017332345,3.8144604557456327,5.7105794991111765,0.45282837197828585,21.25998834188314
22200160,2022-11-09 19:00:00,2023,1610612754,1610612743,Indiana,Pacers,Denver,Nuggets,1,0,119,122,-3,28.0,44.0,9.0,5.0,18.0,0.469,0.333,0.0,0.0,0.0,1.0,1,11,early,2,0.5936760801791525,0.0,116.8444230492006,28.848417148221714,43.87438383481942,6.867845158289297,6.443833266107446,16.694403562829244,0.4649203845393462,0.3809493501463004,0.0,0.0,0.0,0.5529338152514505,0.591148039794957,0.1578067925468989,105.31904741776248,116.9294665485999,29.77116358630817,45.50315075516351,0.5119267858310181,0.7588969171297022,16.893366871484194,3.6792405328716553,5.817553387829079,-0.14759140610733637,20.776913878350356
22200187,2022-11-12 19:00:00,2023,1610612754,1610612761,Indiana,Pacers,Toronto,Raptors,1,1,118,104,14,33.0,51.0,4.0,6.0,21.0,0.5,0.442,0.0,0.0,0.0,3.0,0,11,early,-1,0.4857349746920338,0.2,117.23634613116413,28.69415948490868,43.89722313757952,7.25550967496397,6.1813181268151824,16.931784733223928,0.4656621328049196,0.3722312864833366,0.0,0.0,0.0,0.5508852427814898,0.5873287265209723,0.1585033631810051,106.41740243271477,112.9970821386856,22.80083954850878,43.69756647103892,0.4412419130947206,0.4918094514793741,18.099638377704235,3.565911429536871,4.857324276432527,-0.1998360229287634,20.908327268182713
22200211,2022-11-16 19:00:00,2023,1610612754,1610612766,Indiana,Pacers,Charlotte,Hornets,0,1,125,113,12,27.0,34.0,11.0,9.0,14.0,0.537,0.393,0.0,0.0,0.0,4.0,0,11,early,1,0.5792377065662095,0.2,117.37519228913428,29.477039578561644,45.18863711256506,6.663598824970521,6.148351194666967,17.671460236274125,0.4719053813858433,0.38491650712273,0.0,0.0,0.0,0.562697682009689,0.5969905859787705,0.1670737376993182,105.63605653585752,106.92672657478572,23.960830438376497,43.011069914689976,0.4494491922021418,0.2493736265502227,17.225689276424426,3.5760844546234387,5.614466441794424,-0.7616213936120422,20.82777373434403
22200228,2022-11-18 20:00:00,2023,1610612754,1610612745,Indiana,Pacers,Houston,Rockets,0,1,99,91,8,25.0,45.0,8.0,10.0,15.0,0.402,0.293,0.0,0.0,0.0,2.0,0,11,early,2,0.6557399417359897,0.4,118.76152096383711,29.026668746095893,43.15433945573505,7.452035402248609,6.66683279563661,17.00392201149701,0.4837407665884173,0.3863862331004155,0.0,0.0,0.0,0.5701451101143574,0.607263618101105,0.1614965244252836,105.09131898388344,108.62642357992316,22.81154142932783,45.780691317340256,0.4599198026062986,0.3057807266273606,17.09467136155291,4.258492088174913,4.938261635522978,0.7182735166155014,20.44073804511824
22200236,2022-11-19 19:00:00,2023,1610612754,1610612753,Indiana,Pacers,Orlando,Magic,1,1,114,113,1,27.0,42.0,5.0,6.0,15.0,0.456,0.391,0.0,0.0,0.0,0.0,1,11,early,3,0.7183326796021734,0.2,115.16851715223036,28.29454715589664,43.489914100146855,7.551665329112499,7.272863196429954,16.63957255486119,0.4688788090268869,0.369406917991249,0.0,0.0,0.0,0.5529568639294853,0.5927191155110835,0.1602845596960563,103.59835189590464,109.81868941812488,22.83166239905805,45.75008144528272,0.4801218266984002,0.4599850421561886,17.45870475835347,3.74168328865865,5.7256730946984264,2.035362553640393,20.328701398237094
22200249,2022-11-21 19:00:00,2023,1610612754,1610612753,Indiana,Pacers,Orlando,Magic,1,1,123,102,21,32.0,48.0,9.0,5.0,21.0,0.5,0.283,0.0,0.0,0.0,2.0,0,11,early,4,0.7695449196745056,0.4,114.95605948818849,28.059174945733613,43.21902062739288,7.087726178364771,7.04143352435178,16.34146845397734,0.4665372073856347,0.373332932901931,0.0,0.0,0.0,0.5534293533160435,0.590316342392539,0.1580487073411874,103.19137882392197,110.39710952392036,21.58954196286567,44.88643027341313,0.4708269491168729,0.3763513981277906,17.156129557089663,3.694336182286868,5.817231905482508,3.140626662043447,19.333195332843804
22200262,2022-11-23 19:00:00,2023,1610612754,1610612750,Indiana,Pacers,Minnesota,Timberwolves,1,0,101,115,-14,25.0,30.0,16.0,5.0,13.0,0.385,0.364,0.0,0.0,0.0,2.0,0,11,early,5,0.8114458433700501,0.0,116.41859412669967,28.775688591963867,44.08828960423054,7.435412327752995,6.670263792651456,17.188474189617825,0.4726213514973374,0.3569087632833981,0.0,0.0,0.0,0.5574569973220059,0.5972261696515543,0.1650365852660886,103.86203721957251,113.83123477345563,28.313306107361495,41.39905114223782,0.4855725048804193,0.6704405239176686,16.870522242699685,3.696211660112458,5.9782854156353435,4.560481383092377,18.938669895060556
22200276,2022-11-25 20:00:00,2023,1610612754,1610612751,Indiana,Pacers,Brooklyn,Nets,1,1,128,117,11,28.0,41.0,13.0,4.0,10.0,0.5,0.353,0.0,0.0,0.0,2.0,0,11,early,-1,0.6639102354845863,0.2,113.61521337639064,28.089199757061344,41.52678240346135,8.99261008634336,6.366579466714827,16.426933427869127,0.4566901966796398,0.358198079050053,0.0,0.0,0.0,0.5413284523543684,0.5777488536561841,0.1579689509037619,103.71257590692296,111.81273551993884,29.002822546308224,40.20437097590052,0.5179778855788822,0.589730357801147,16.5597067124825,3.655585623791257,5.8837707371774375,4.905117056461696,18.353063991211393
22200292,2022-11-27 16:00:00,2023,1610612754,1610612746,Indiana,Pacers,Los Angeles,Clippers,0,0,100,114,-14,23.0,39.0,14.0,4.0,13.0,0.383,0.214,0.0,0.0,0.0,1.0,1,11,early,1,0.7250174653964797,0.2,116.2306291261378,28.072981619413824,41.43100378465019,9.721226434280933,5.936292290948495,15.258400077347469,0.4645647063742507,0.3572529737682252,0.0,0.0,0.0,0.5464991777191133,0.5859859638098884,0.1461261000929844,104.4411984693006,108.63483505591796,23.374032656027453,40.18952926754158,0.4948206784443807,0.4894853688767529,16.21310861658529,3.610353889570058,5.655835530936484,4.310027908085899,18.768709327474262
22200308,2022-11-28 22:30:00,2023,1610612754,1610612747,Indiana,Pacers,Los Angeles,Lakers,0,1,116,115,1,29.0,49.0,6.0,10.0,10.0,0.41,0.347,0.0,0.0,0.0,1.0,1,11,early,-1,0.5931961080516651,0.2,113.2796056486582,27.150621324974946,40.98900309653197,10.499185264411672,5.5842391471396775,14.847781881466108,0.4497347597607505,0.3312069785376387,0.0,0.0,0.0,0.525472247921054,0.5667549042773812,0.1414189498860535,105.1100714748823,117.63124020425346,24.786881356434915,44.78100436330418,0.4963410122744276,0.6210730107539497,16.08869857264366,3.6068957359627722,5.5305613318281335,4.126855200023227,19.245806218316176
22200323,2022-11-30 22:00:00,2023,1610612754,1610612758,Indiana,Pacers,Sacramento,Kings,0,0,114,137,-23,28.0,47.0,8.0,5.0,15.0,0.4,0.324,0.0,0.0,0.0,1.0,1,11,early,1,0.6671604520422715,0.2,113.7742228034476,27.48687199316132,42.44554798807161,9.681151579973186,6.387104756750645,13.966366993926815,0.4425102579860686,0.3340784369853408,0.0,0.0,0.0,0.5191093283856243,0.557830787119162,0.1322293308294108,106.0064221158128,118.18299938466916,27.919833173103942,41.68520173946729,0.492452011560095,0.4741780709816873,15.939118923360263,3.5779187522674136,5.2737087274402885,2.644508257121943,19.030537478877452
22200335,2022-12-02 21:00:00,2023,1610612754,1610612762,Indiana,Pacers,Utah,Jazz,0,0,119,139,-20,25.0,35.0,12.0,5.0,19.0,0.435,0.353,0.0,0.0,0.0,1.0,1,12,early,-1,0.5458585516709493,0.4,113.81527320282078,27.58016799440472,43.27363017205859,9.375487656341695,6.134903891886892,14.154300267758304,0.4347811201704197,0.332245993897097,0.0,0.0,0.0,0.5083621777700562,0.5479585656256042,0.1316581397131887,107.85979991293776,116.36488060308145,26.202116164682383,43.28902964755745,0.493869606686216,0.3679895770201174,15.431882159158514,3.6638939910514123,4.719375499876922,2.139337934647455,18.553691652584966
22200351,2022-12-04 21:00:00,2023,1610612754,1610612757,Indiana,Pacers,Portland,Trail Blazers,0,0,100,116,-16,22.0,44.0,10.0,5.0,15.0,0.44,0.303,0.0,0.0,0.0,2.0,0,12,early,-2,0.4466115422762312,0.2,114.7579508023079,27.111046540876583,41.76933377713885,9.852671718825023,5.928557729725638,15.03533658271134,0.4348209165030707,0.3360194495521703,0.0,0.0,0.0,0.5068417818118642,0.549889835194376,0.1373679570845635,109.43438174694906,110.57121155430886,22.949667487018388,43.5382326873704,0.4671504657945015,0.3702147478784816,15.30126011342099,3.629257097221882,4.706248033727283,-0.4271456780263684,18.382343697797587
22200359,2022-12-05 22:00:00,2023,1610612754,1610612744,Indiana,Pacers,Golden State,Warriors,0,1,112,104,8,26.0,47.0,3.0,8.0,17.0,0.478,0.385,0.0,0.0,0.0,1.0,1,12,early,-3,0.3654094436805527,0.2,112.0746870200701,26.181765351626296,42.174909454022696,9.879458679038656,5.759729051593704,15.028911749491098,0.4357625680479669,0.3300159132699575,0.0,0.0,0.0,0.5045988204834333,0.5443314386001347,0.1398624798679576,107.58813052023103,119.24134584143226,31.508191351596587,43.84862059386955,0.4985453033651355,0.7270490078991589,14.93928942419826,4.044007595823184,4.494809881180226,-2.426297563267247,17.988201941365386
